지점,시작일,종료일,지점명,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
6325,2010-11-15,,반남,,34.9038,126.6518,,,,,
6326,2010-11-15,,문평,,35.0552,126.6039,,,,,
6327,2010-11-15,,동강,,34.9394,126.5639,,,,,
6328,2010-11-15,,다시,,35.0194,126.6373,,,,,
6329,2010-11-15,,다도,,34.9472,126.8275,,,,,
6330,2010-11-15,,노안,,35.0759,126.7322,,,,,
6331,2010-11-15,,남평,,35.0464,126.8431,,,,,
6332,2010-11-15,,금천,,35.0309,126.7535,,,,,
6333,2010-11-15,,공산,,34.9433,126.6082,,,,,
6334,2016-03-10,,월야,,35.176,126.634,,,,,
6334,2010-11-15,2012-12-31,덕례,,35.176,126.634,420.05,,,,
6335,2010-11-15,,구산,,35.1978,127.5263,,,,,
6336,2010-11-15,,용정,,35.2506,127.4301,,,,,
6337,2010-11-15,,원촌,,35.3159,127.4394,,,,,
6338,2010-11-15,,월전,,35.1918,127.4891,,,,,
6339,2010-11-15,,마산,,35.2232,127.4875,,,,,
6340,2010-11-15,,봉남,,35.2025,127.4628,,,,,
6341,2010-11-15,,연파,,35.2602,127.440,,,,,
6342,2010-11-15,,간문,,35.1782,127.5437,,,,,
6343,2010-11-15,,황길1,,34.9387,127.6781,,,,,
6344,2010-11-15,,태인,,34.9434,127.7498,,,,,
6345,2010-11-15,,선소,,34.9784,127.7581,,,,,
6346,2010-11-15,,섬거,,35.020,127.7197,,,,,
6347,2010-11-15,,중마,,34.9406,127.696,,,,,
6348,2010-11-15,,운평,,35.017,127.6193,,,,,
6349,2010-11-15,,신금,,34.9895,127.6989,,,,,
6350,2010-11-15,,봉당,,35.0115,127.5812,,,,,
6351,2010-11-15,,도사,,35.1233,127.6911,,,,,
6352,2010-11-15,,금호,,34.9377,127.7232,,,,,
6353,2010-11-15,,광영,,34.963,127.722,,,,,
6354,2010-11-15,,읍내,,34.9733,127.5811,,,,,
6356,2010-11-15,,태평,,35.1512,127.3193,,,,,
6357,2010-11-15,,매월,,35.2972,127.2041,,,,,
6358,2010-11-15,,옥과,,35.2767,127.1356,,,,,
6359,2010-11-15,,봉동,,35.238,127.1215,,,,,
6360,2010-11-15,,오지,,35.2723,127.3139,,,,,
6362,2010-11-15,,석곡,,35.133,127.2541,,,,,
6363,2010-11-15,,원등,,35.236,127.2117,,,,,
6364,2010-11-15,,평리,,35.1208,127.2999,,,,,
6365,2010-11-15,,읍내,,35.282,127.292,,,,,
6366,2010-11-15,,읍내,,35.2821,127.2964,,,,,
6367,2010-11-15,,목동,,35.2957,127.3414,,,,,
6368,2010-11-15,,남양,,35.2556,127.1725,,,,,
6369,2010-11-15,,야막,,34.5756,127.242,,,,,
6370,2010-11-15,,길두,,34.5715,127.3405,,,,,
6371,2010-11-15,,모룡,,34.6529,127.3797,,,,,
6372,2010-11-15,,양사,,34.6021,127.456,,,,,
6373,2010-11-15,,신금,,34.4637,127.4591,,,,,
6374,2010-11-15,,용산,,34.6466,127.2737,,,,,
6375,2010-11-15,,백양,,34.5025,127.467,,,,,
6376,2010-11-15,,유둔,,34.7794,127.3339,,,,,
6377,2010-11-15,,당오,,34.5101,127.3174,,,,,
6378,2010-11-15,,봉암,,34.5295,127.1385,,,,,
6379,2010-11-15,,도덕,,34.5668,127.1778,,,,,
6380,2010-11-15,,금마,,34.7712,127.2841,,,,,
6381,2010-11-15,,남양,,34.729,127.3398,,,,,
6382,2010-11-15,,대흥,,34.4591,127.125,,,,,
6384,2010-11-15,,과역,,34.6812,127.3599,,,,,
6385,2010-11-15,,옥하,,34.6112,127.285,,,,,
6386,2010-11-15,,영동,,34.5728,126.7994,,,,,
6387,2010-11-15,,평리,,34.7042,126.7714,,,,,
6388,2010-11-15,,개산,,34.7451,126.7944,,,,,
6389,2010-11-15,,수양,,34.5136,126.720,,,,,
6390,2010-11-15,,월평,,34.6927,126.7091,,,,,
6391,2010-11-15,,성동,,34.719,126.8168,,,,,
6392,2010-11-15,,마량,,34.4505,126.8189,,,,,
6393,2010-11-15,,항촌,,34.5464,126.7277,,,,,
6394,2010-11-15,,수동,,34.4954,126.8008,,,,,
6395,2010-11-15,,라천,,34.6452,126.8149,,,,,
6396,2010-11-15,,남성,,34.6421,126.7672,,,,,
6397,2010-11-15,,상태,,34.5849,126.0883,,,,,
6398,2012-09-20,,여천동,,34.7877,127.6537,,,,,
6399,2012-09-20,,월내동,,34.8539,127.7288,,,,,
6400,2012-09-20,,태인동,,34.9416,127.7554,,,,,
6401,2012-09-20,,용당동,,34.8044,126.3932,,,,,
6403,2012-09-20,,나불리,,34.7667,126.4393,15,,,,
6404,2012-09-20,,장천동,,34.9508,127.4902,,,,,
6405,2012-09-20,,광양읍,,34.9809,127.5828,,,,,
6406,2012-09-20,,서강동,,34.7469,127.7279,,,,,
6407,2012-09-20,,중동,,34.940,127.6977,,,,,
6408,2012-09-20,,진상면,,35.020,127.7196,,,,,
6409,2012-09-20,,문수동,,34.7546,127.7027,,,,,
6410,2012-09-20,,연향동,,34.947,127.5184,,,,,
6411,2012-09-20,,순천만,,34.8855,127.5102,,,,,
6412,2012-09-20,,호두리,,34.8937,127.5729,,,,,
6413,2011-02-15,,덕충동,,34.7537,127.7467,,,,,
6414,2011-02-15,,오지,,35.2752,127.3207,,,,,
6415,2011-02-15,,용당,,34.812,126.3929,,,,,
6417,2012-09-20,,묘도,,34.8747,127.7093,,,,,
6419,2014-07-03,,장천,,34.9508,127.4902,,,,,
6420,2015-02-23,,주암,,35.0769,127.2351,,,,,
6421,2015-02-23,,왕조1동,,34.9625,127.5208,,,,,
6422,2015-02-23,,대룡정수장,,34.9062,127.4792,,,,,
6423,2015-02-23,,순천만,,34.8858,127.5091,,,,,
6424,2015-02-23,,덕연동,,34.9483,127.5108,,,,,
6425,2015-02-23,,주암면복다,,35.0441,127.2818,,,,,
6426,2015-09-15,,선도,,34.977,126.2695,,,,,
6427,2015-02-23,,부흥동,,34.8044,126.4345,,,,,
6428,2015-09-15,,우이도,,34.6183,125.8532,,,,,
6429,2015-09-15,,병풍도,,34.9603,126.2133,,,,,
6431,2015-09-15,,홍도,,34.683,125.1917,,,,,
6433,2015-09-15,,매화도,,34.9166,126.2443,,,,,
6434,2016-09-08,,화순군청,,34.0279,127.3089,,,,,
6451,2002-04-15,,브뤼셀,,50.900,4.5333,55,,,,
6590,2002-04-15,,룩셈부르크,,49.6167,6.2167,376,,,,
6660,2016-03-08,,13번국도(완도대교),,34.3942,126.6468,17.5,,,,
6670,2002-04-15,,취리히,,47.4833,8.5333,436,,,,
6901,2016-03-07,,장성 문수산,,35.3586,126.7191,435,,,,
6902,2016-03-07,,서기산,,34.6423,126.713,242,,,,
6903,2016-03-07,,달마산,,34.3979,126.5956,217,,,,
6904,2016-03-07,,가지산,,34.8327,126.8946,352,,,,
6905,2016-03-07,,봉두산,,35.1538,127.396,363,,,,
6906,2016-03-07,,솔봉,,35.1622,127.4859,465,,,,
6907,2016-03-07,,봉황산,,34.6163,127.7677,415,,,,
6908,2016-03-07,,제암산,,35.6853,127.0067,477,,,,
6909,2016-03-07,,보성봉화산,,34.7445,127.1107,451,,,,
6912,2015-01-15,,농암산,,34.8889,126.7864,245,,,,
6913,2015-01-15,,고산봉,,35.1188,126.5576,204,,,,
6914,2015-01-15,,병풍산,,35.3259,126.8496,523,,,,
6915,2015-01-15,,고동산,,34.945,127.3062,614,,,,
6916,2015-01-15,,용암산,,34.944,127.0329,420,,,,
6917,2016-03-07,,초암산,,34.8364,127.2095,519,,,,
6918,2016-03-07,,천봉산,,34.9384,127.1221,390,,,,
6919,2016-03-07,,노랭이봉,,35.0392,127.6472,602,,,,
7100,2010-11-15,,남구청,,35.8455,128.5978,,,,,
7101,2010-11-15,,달서구청,,35.8299,128.5328,,,,,
7102,2010-11-15,,동구청,,35.8866,128.6356,,,,,
7103,2010-11-15,,북구청,,35.8857,128.5829,,,,,
7104,2010-11-15,,서구청,,35.8717,128.5592,,,,,
7105,2010-11-15,,중구동인동,,35.8679,128.6091,,,,,
7106,2010-11-15,,수성구중동,,35.8474,128.615,,,,,
7107,2010-11-15,,안심3.4동,,35.8702,128.7109,,,,,
7108,2010-11-15,,고산3동,,35.7707,128.6484,,,,,
7109,2010-11-15,,북구관음동,,35.9031,128.5432,,,,,
7110,2010-11-15,,가창면,,35.8028,128.6227,,,,,
7111,2010-11-15,,구지면,,35.6588,128.4136,,,,,
7112,2010-11-15,,논공읍,,35.7743,128.4199,,,,,
7113,2010-11-15,,논공공단,,35.730,128.4528,,,,,
7114,2010-11-15,,다사읍,,35.8618,128.454,,,,,
7115,2010-11-15,,옥포면,,35.7896,128.4637,,,,,
7116,2010-11-15,,옥포보건,,35.7559,128.4951,,,,,
7117,2010-11-15,,유가읍,,35.6943,128.4596,,,,,
7118,2010-11-15,,비슬산,,35.690,128.5129,,,,,
7119,2010-11-15,,구지도동,,35.6856,128.3592,,,,,
7120,2010-11-15,,정대2리,,35.7478,128.5564,,,,,
7121,2010-11-15,,주2리,,35.7564,128.6397,,,,,
7122,2010-11-15,,하빈면,,35.9009,128.4455,,,,,
7123,2010-11-15,,서재출장소,,35.8722,128.4943,,,,,
7124,2010-11-15,,화원읍,,35.8042,128.5007,,,,,
7125,2012-09-20,,이현동,,35.8664,128.5469,55.4,,,,
7126,2012-09-20,,평리동,,35.8769,128.5644,32,,,,
7127,2012-09-20,,신암동,,35.8877,128.6334,45,,,,
7128,2012-09-20,,만촌동,,35.8619,128.6422,58,,,,
7129,2012-09-20,,이곡동,,35.8653,128.5913,42,,,,
7130,2002-04-15,,르네,,48.0667,-1.7333,36,,,,
7130,2012-09-20,,대명동,,35.8425,128.5733,76,,,,
7131,2012-09-20,,노원동,,35.8911,128.565,25,,,,
7132,2012-09-20,,수창동,,35.8708,128.5861,36,,,,
7133,2012-09-20,,지산동,,35.8304,128.6317,70,,,,
7134,2012-09-20,,서호동,,35.8683,128.711,41,,,,
7135,2012-09-20,,태전동,,35.9203,128.5522,30.5,,,,
7136,2012-09-20,,호림동,,35.8367,128.5056,24.4,,,,
7137,2012-09-20,,현풍면,,35.6975,128.4475,32.6,,,,
7138,2015-01-07,,이곡2동,,35.8558,128.5007,,,,,
7139,2015-01-07,,도원동,,35.8075,128.5322,,,,,
7140,2018-09-07,,현풍면,,,,,,,,
7141,2018-09-07,,공산댐,,,,,,,,
7149,2002-04-15,,파리,,48.7167,2.3833,89,,,,
7190,2002-04-15,,스트라스부르,,48.550,7.6333,149,,,,
7481,2002-04-15,,리용,,45.7333,5.0833,248,,,,
7891,2013-01-01,,청옥산,,37.0433,128.9624,1277,,,,
7892,2013-01-01,,큰재,,36.9584,128.9622,832,,,,
7893,2013-01-01,,통고산,,36.8984,129.1923,1067,,,,
7894,2013-01-01,,가재미재,,36.7758,129.3716,340,,,,
7895,2013-01-01,,아구산,,36.9965,129.2886,656,,,,
7896,2013-01-01,,장군봉,,36.8534,129.0862,1137,,,,
7897,2013-01-01,,함박산,,36.6738,129.087,593,,,,
7898,2013-01-01,,명동산,,36.5166,129.2453,818,,,,
7899,2013-01-01,,용바위,,36.5698,128.9083,471,,,,
7900,2013-01-01,,감연산,,36.3671,129.0482,591,,,,
7901,2013-01-01,,독경산,,36.6148,129.2475,685,,,,
7902,2013-01-01,,삿갓봉,,36.4111,129.3185,289,,,,
7903,2013-01-01,,내연산,,36.2176,129.2639,707,,,,
7904,2013-01-01,,조항산,,35.9733,129.4684,237,,,,
7905,2013-01-01,,주월산,,36.3156,128.8044,453,,,,
7913,2015-01-15,,박석산,,35.9258,128.0542,710,,,,
7914,2015-01-15,,삼성산,,35.7458,128.8164,448,,,,
7915,2015-01-15,,밭백산,,35.8287,128.9452,520,,,,
7916,2015-01-15,,비봉산,,36.2781,128.2876,328,,,,
7917,2016-12-07,,백병산,,37.0167,129.183,1012,,,,
7918,2016-12-07,,영주 용암산,,36.8333,128.517,359,,,,
8221,2002-04-15,,마드리드,,40.450,-3.550,609,,,,
8284,2002-04-15,,발렌시아,,39.500,-0.4667,69,,,,
8306,2002-04-15,,PALMA DE MALLORCA/SON SAN JUAN,,39.550,2.7333,4,,,,
8579,2002-04-15,,리스본,,38.7667,-9.1333,104,,,,
8891,2013-01-01,,형제봉,,35.2055,127.6847,1100,,,,
8892,2013-01-01,,묵계재,,35.2299,127.7511,515,,,,
8893,2013-01-01,,왕등재,,35.4014,127.781,594,,,,
8894,2013-01-01,,법화산,,35.4543,127.7132,705,,,,
8895,2013-01-01,,향로봉,,34.9686,128.1666,382,,,,
8896,2013-01-01,,단지봉,,35.7999,127.9887,825,,,,
8897,2013-01-01,,대기봉,,34.7483,128.0225,288,,,,
8898,2013-01-01,,영취산병봉,,35.4787,128.5728,572,,,,
8899,2013-01-01,,영취산시살등,,35.4768,129.002,757,,,,
8900,2013-01-01,,능동산,,35.5776,129.0083,936,,,,
8901,2013-01-01,,천주산,,35.2747,128.5899,460,,,,
8902,2013-01-01,,실봉산,,35.1266,128.0677,110,,,,
8903,2013-01-01,,둔철산,,35.3821,127.9755,510,,,,
8904,2013-01-01,,한우산,,35.4069,128.2088,720,,,,
8905,2013-01-01,,불모산,,35.2052,128.7648,465,,,,
8911,2015-01-15,,천성산,,35.4201,129.0872,439,,,,
8912,2015-01-15,,백운산,,35.6716,129.1241,511,,,,
8913,2015-01-15,,대운산,,35.4076,129.2037,572,,,,
8914,2015-01-15,,양달산,,35.2429,129.1882,299,,,,
8915,2015-01-15,,백양산,,35.183,129.0244,589,,,,
8916,2015-01-15,,월아산,,35.2051,128.1703,171,,,,
9910,2016-03-07,,노루오름,,33.3758,126.4464,933,,,,
9911,2016-03-07,,사려니숲,,33.4118,126.6464,560,,,,
9912,2016-03-07,,서귀포시험림,,33.3064,126.5446,620,,,,
9913,2016-03-07,,난대림연구소,,33.3572,126.6444,450,,,,
10147,2002-04-15,,함부르크,,53.6333,9.9833,16,,,,
10384,2002-04-15,,베를린,,52.4667,13.400,50,,,,
10469,2002-04-15,,라이프찌히,,51.4167,12.2333,144,,,,
10488,2002-04-15,,드레스덴,,51.1333,13.750,230,,,,
11035,2002-04-15,,비인,,48.250,16.3667,195,,,,
11518,2002-04-15,,프라하,,50.100,14.250,380,,,,
12375,2002-04-15,,바르샤바,,52.1667,20.9667,106,,,,
12843,2002-04-15,,부다페스트,,47.4333,19.1833,138,,,,
13274,2002-04-15,,베오그라드,,44.800,20.4667,132,,,,
14015,2002-04-15,,류불랴나,,46.0667,14.5167,299,,,,
14240,2002-04-15,,자그레브,,45.8167,16.0333,123,,,,
15420,2002-04-15,,부쿠레스티,,44.4833,26.1833,90,,,,
15614,2002-04-15,,소피아,,42.650,23.3833,588,,,,
16080,2002-04-15,,MILANO/LINATE,,45.4333,9.2833,107,,,,
16242,2002-04-15,,로마,,41.800,12.2333,2,,,,
16289,2002-04-15,,나폴리,,40.850,14.300,88,,,,
16716,2002-04-15,,아테네,,37.900,23.7333,28,,,,
17060,2002-04-15,,이스탄불,,40.9667,28.8167,48,,,,
17130,2002-04-15,,앙카라,,39.950,32.8833,891,,,,
21229,2011-12-28,,울릉도,대구(구 143),37.4554,131.1144,,,,,
22101,1996-07-01,,덕적도,인천기상대(112),37.2361,126.0188,,,,,
22102,1996-07-01,,칠발도,목포기상대(165),34.7933,125.7769,,,,,
22103,1997-05-01,,거문도,광주지방기상청(156),34.0014,127.5014,,,,,
22104,1998-05-01,,거제도,부산지방기상청(159),34.7667,128.900,,,,,
22105,2001-04-01,,동해,강릉(구 105),37.5442,130.000,,,,,
22106,2008-11-15,,포항,대구(구 143),36.350,129.7833,,,,,
22107,2008-11-15,,마라도,제주지방기상청(184),33.0833,126.0333,,,,,
22108,2009-10-21,,외연도 ,대전지방기상청(133),36.250,125.750,,,,,
22183,2013-06-21,,신안,목포기상대(165),34.7333,126.2417,,,,,
22184,2014-01-14,,추자도,제주지방기상청(184),33.7936,126.1411,,,,,
22185,2015-12-22,,인천,인천기상대(112),37.0917,125.4289,,,,,
22186,2015-12-22,,부안,전주기상대(146),35.6586,125.8139,,,,,
22187,2015-12-22,,서귀포,제주지방기상청(184),33.1281,127.0228,,,,,
22188,2015-12-22,,통영,부산지방기상청(159),34.3917,128.225,,,,,
22189,2015-12-22,,울산,울산기상대(152),35.3453,129.8414,,,,,
22190,2015-12-09,,울진,대구(구 143),36.9069,129.8744,,,,,
22441,2016-12-20,,독도,대구(구 143),37.2372,131.8694,,,,,
22441,2011-11-15,2016-12-20,독도,대구(구 143),37.2386,131.8714,,,,,
22442,2010-12-27,,혈암,대구(구 143),37.5414,130.8542,,,,,
22443,2010-12-27,,구암,대구(구 143),37.4789,130.8044,,,,,
22444,2010-12-28,,신진도,,36.6068,126.1261,,,,,
22445,2010-12-26,,삽시도,대전지방기상청(133),36.370,126.335,,,,,
22446,2010-12-29,2016-01-15,말도,전주기상대(146),35.8559,126.3126,,,,,
22447,2010-12-28,,옥도,목포기상대(165),34.6928,126.0556,,,,,
22448,2010-12-28,2016-06-09,하납덕도,목포기상대(165),34.7667,126.2078,,,,,
22449,2010-12-24,,진도,광주지방기상청(156),34.4425,126.0569,,,,,
22450,2016-12-30,,두미도,부산지방기상청(159),34.710,128.1492,,,,,
22450,2010-12-29,2016-12-25,두미도,부산지방기상청(159),34.7444,128.175,,,,,
22451,2011-12-30,,연곡,강릉(구 105),37.8674,128.8856,,,,,
22452,2011-12-30,,죽변,대구(구 143),37.1041,129.3893,,,,,
22453,2011-12-30,,구룡포,대구(구 143),35.9978,129.5861,,,,,
22454,2011-12-30,,장안,부산지방기상청(159),35.2958,129.2883,,,,,
22455,2011-12-30,,해금강,부산지방기상청(159),34.7358,128.6908,,,,,
22456,2011-12-30,,청산도,광주지방기상청(156),34.1381,126.7442,,,,,
22457,2011-12-30,,제주항,제주지방기상청(184),33.5253,126.4939,,,,,
22458,2011-12-30,,중문,제주지방기상청(184),33.2254,126.3931,,,,,
22459,2018-09-17,,오륙도,부산지방기상청(159),35.095,129.1283,,,,,
22459,2011-12-30,2018-09-17,북항,부산지방기상청(159),35.095,129.1283,,,,,
22460,2018-09-17,,다대포,부산지방기상청(159),35.0224,128.9561,,,,,
22460,2011-12-30,2018-09-17,남항,부산지방기상청(159),35.0224,128.9561,,,,,
22461,2012-11-30,,이작도,인천기상대(112),37.1551,126.2007,,,,,
22462,2012-11-30,2016-06-09,안마도,광주지방기상청(156),35.3477,126.0142,,,,,
22463,2012-11-30,2013-04-19,고성,강릉(구 105),38.2582,128.5917,,,,,
22464,2012-11-30,,울릉읍,대구(구 143),37.4714,130.9003,,,,,
22465,2012-11-30,,후포,대구(구 143),36.7192,129.4881,,,,,
22466,2012-11-30,,금오도,광주지방기상청(156),34.5667,127.7767,,,,,
22467,2012-11-30,,한산도,부산지방기상청(159),34.7022,128.4961,,,,,
22468,2012-11-30,,추자도,제주지방기상청(184),33.9731,126.2783,,,,,
22469,2012-11-30,,우도,제주지방기상청(184),33.5222,126.9667,,,,,
22470,2012-12-17,,풍도,인천기상대(112),37.1167,126.375,,,,,
22471,2013-04-19,,토성,강릉(구 105),38.2773,128.5757,,,,,
22472,2013-09-13,,자월도,인천기상대(112),37.3044,126.1581,,,,,
22473,2013-09-13,,서천,대전지방기상청(133),36.1669,126.3328,,,,,
22474,2013-09-13,,군산,전주기상대(146),35.8881,126.4256,,,,,
22475,2013-07-27,,영광,광주지방기상청(156),35.4358,126.1764,,,,,
22476,2013-08-14,,가파도,제주지방기상청(184),33.1626,126.2639,,,,,
22477,2013-10-07,,노화도,광주지방기상청(156),34.2417,126.4917,,,,,
22478,2013-09-13,,고흥,광주지방기상청(156),34.3753,127.1786,,,,,
22479,2013-08-13,,삼척,강릉(구 105),37.4017,129.2292,,,,,
22480,2014-06-25,2014-06-27,맹골수도,광주지방기상청(156),34.1234,125.563,,,,,
22481,2014-06-27,,맹골수도,광주지방기상청(156),34.2093,125.9547,,,,,
22483,2015-01-01,,간절곶,울산기상대(152),35.367,129.375,,,,,
22484,2015-01-01,,잠도,창원기상대(155),35.058,128.681,,,,,
22485,2015-01-01,,소매물도,부산지방기상청(159),34.621,128.538,,,,,
22486,2015-01-01,,협재,제주지방기상청(184),33.4005,126.2091,,,,,
22487,2015-05-20,,천수만,,36.4672,126.4394,,,,,
22488,2015-10-13,,안면도,,36.5369,126.2981,,,,,
22489,2015-10-13,,대치마도,목포기상대(165),35.0175,126.0319,,,,,
22490,2015-10-13,,월포,대구(구 143),36.2169,129.4017,,,,,
22491,2015-10-13,,김녕,제주지방기상청(184),33.5817,126.7636,,,,,
22492,2016-01-15,,비안도,전주기상대(146),35.7404,126.3523,,,,,
22493,2016-06-09,,자은,목포기상대(165),34.9192,125.8681,,,,,
22494,2016-06-09,,낙월,광주지방기상청(156),35.2006,126.2103,,,,,
22495,2016-06-17,,신산,제주지방기상청(184),33.3778,126.9058,,,,,
22496,2016-12-05,,장봉도,인천기상대(112),37.4914,126.3542,,,,,
22497,2016-12-05,,변산,전주기상대(146),35.6592,126.4592,,,,,
22498,2016-12-05,,남해,부산지방기상청(159),34.6964,127.9925,,,,,
22499,2016-12-12,,연화도,부산지방기상청(159),34.6672,128.3847,,,,,
22500,2016-12-31,,조도,전주기상대(146),34.2872,126.1153,,,,,
22501,2017-11-09,,사량도,부산지방기상청(159),34.8608,128.1398,,,,,
22502,2017-11-20,,나로도,광주지방기상청(156),34.4322,127.5894,,,,,
22503,2017-12-01,,불무도,광주지방기상청(156),34.3178,126.1742,,,,,
22504,2017-11-16,,위도,광주지방기상청(156),35.6584,126.261,,,,,
22505,2017-11-06,,영락,제주지방기상청(184),33.2386,126.1947,,,,,
22601,2009-01-01,2010-12-02,하납덕도,목포기상대(165),34.461,126.1248,,,,,
22602,2009-01-01,2010-12-02,옥도,목포기상대(165),34.4156,126.0336,,,,,
26038,2002-04-15,,탈린,,59.3833,24.5833,,,,,
26063,2002-04-15,,상페테르부르크,,59.9667,30.300,,,,,
27612,2002-04-15,,모스코바,,55.8333,37.6167,,,,,
31960,2002-04-15,,블라디보스톡,,43.1167,131.9333,,,,,
33345,2002-04-15,,키에프,,50.400,30.5667,166,,,,
35188,2002-04-15,,아스타나,,51.1333,71.3667,,,,,
36870,2002-04-15,,알마티,,43.2333,76.9333,,,,,
37545,2007-01-01,,TBILISI,,41.750,44.7667,,,,,
37788,2002-04-15,,예레반,,42.150,44.3833,,,,,
37851,2002-04-15,,바쿠,,40.4167,49.7833,81,,,,
38457,2002-04-15,,타시켄트,,41.2667,69.2667,,,,,
40080,2002-04-15,,다마스커스,,33.4167,36.5167,608,,,,
40176,2002-04-15,,텔아비브,,32.100,34.7833,,,,,
40270,2002-04-15,,암만,,31.9833,35.9833,778,,,,
40438,2002-04-15,,리야드,,24.700,46.7333,635,,,,
40582,2002-04-15,,쿠웨이트,,29.2167,47.9833,,,,,
40605,2002-04-15,,ZAKHO,,37.1333,42.6833,,,,,
40754,2002-04-15,,테헤란,,35.6833,51.350,1204,,,,
40948,2002-04-15,,카불,,34.550,69.2167,,,,,
41024,2002-04-15,,제다,,21.700,39.1833,15,,,,
41194,2002-04-15,,두바이,,25.250,55.3333,8,,,,
41640,2002-04-15,,라호르,,31.550,74.3333,214,,,,
41780,2002-04-15,,카라치,,24.900,67.1333,21,,,,
41923,2002-04-15,,대카,,23.7667,90.3833,8,,,,
42182,2002-04-15,,뉴델리,,28.5833,77.200,211,,,,
42809,2002-04-15,,콜카타,,22.650,88.450,4,,,,
43003,2002-04-15,,봄베이,,19.1167,72.850,8,,,,
43295,2002-04-15,,뱅갈로르,,12.9667,77.5833,920,,,,
44292,2002-04-15,,울란바토르,,47.9167,106.8667,1307,,,,
44454,2002-04-15,,카트만두,,27.700,85.3667,1337,,,,
45007,2002-04-15,,홍콩,,22.3167,113.9167,8,,,,
47008,2002-04-15,,청진,,41.7833,129.8167,42,,,,
47035,2002-04-15,,신의주,,40.100,124.3833,6,,,,
47041,2002-04-15,,함흥,,39.9333,127.550,39,,,,
47058,2002-04-15,,평양,,39.0333,125.7833,36,,,,
47069,2002-04-15,,해주,,38.0333,125.700,79,,,,
47075,2002-04-15,,평강,,38.4167,127.2833,352,,,,
47090,2001-06-01,2015-12-24,속초,속초기상대(90),38.2509,128.5647,18.06,,,,
47095,2007-11-17,,철원,,38.1451,127.3064,154.9,,,,
47099,2004-01-01,,문산,,37.8831,126.7665,30,,,,
47101,2002-04-15,,춘천,,37.900,127.7333,77,,,,
47102,2018-05-01,,백령도,백령도기상대(102),37.974,124.7124,36,,,,
47102,2000-04-01,2018-05-01,백령도,백령도기상대(102),37.9661,124.6305,144.86,,,,
47104,2015-12-24,,북강릉,강릉(구 105),37.8046,128.8554,78.9,,,,
47104,2016-12-01,,북강릉,,37.7515,128.891,26.04,,,,
47104,2012-01-03,2012-03-07,북강릉,강릉(구 105),37.8046,128.8554,78.9,,,,
47105,2004-01-01,,강릉,,37.7709,128.8681,26.1,,,,
47108,2002-04-15,,서울,,37.5667,126.9667,86,,,,
47112,2002-04-15,,인천,,37.4833,126.6333,69,,,,
47114,2007-11-17,,원주,,37.3375,127.9465,150.7,,,,
47122,1957-04-01,,오산,,37.100,127.0333,52,,,,
47130,2007-11-17,,울진,,36.9918,129.4085,49.4,,,,
47131,2002-04-15,,청주,,36.6333,127.450,57,,,,
47133,2002-04-15,,대전,,36.3667,127.3667,68,,,,
47135,2007-11-17,,추풍령,,36.217,127.9945,240.9,,,,
47138,1966-11-12,,포항,포항기상대(138),36.0326,129.3796,2.28,,,,
47140,2005-01-01,,군산,,36.0023,126.7635,26.9,,,,
47143,2002-04-15,,대구,,35.8833,128.6167,58,,,,
47146,2002-04-15,,전주,,35.8167,127.150,53,,,,
47152,2002-04-15,,울산,,35.550,129.3167,35,,,,
47155,2010-07-22,,창원,,35.1702,128.5729,36.8,,,,
47155,2014-06-16,,창원,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2013-06-20,2013-07-05,창원,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2013-01-08,2013-03-09,창원,창원기상대(155),35.1702,128.5729,37.15,,,,
47155,2006-01-01,2010-07-21,마산,,35.1702,128.5729,36.8,,,,
47156,2002-04-15,,광주,,35.1667,126.900,71,,,,
47158,1978-01-06,,광주,,35.1167,126.8167,13,,,,
47159,2002-04-15,,부산,,35.100,129.0333,69,,,,
47169,2003-05-07,,흑산도,흑산도기상대(169),34.6872,125.451,76.49,,,,
47184,2002-04-15,,제주,,33.5167,126.5333,20,,,,
47185,1988-05-01,2016-06-01,고산,고산지역기상서비스센터(185),33.2938,126.1628,74.29,,,,
47186,2016-05-23,,국가태풍센터,,33.3315,126.6784,246.3,,,,
47229,2007-11-17,,서해해양종합기지,,36.6254,125.5596,107,,,,
47636,2002-04-15,,나고야,,35.1667,136.9667,51,,,,
47662,2002-04-15,,도쿄,,35.6833,139.7667,6,,,,
47772,2002-04-15,,오사까,,34.6833,135.5167,23,,,,
48097,2002-04-15,,양곤,,16.7667,96.1667,14,,,,
48455,2002-04-15,,방콕,,13.6667,100.6167,3,,,,
48647,2002-04-15,,쿠알라룸푸르,,3.1167,101.550,27,,,,
